grau;id_orgao_julgador;procedimento;anomes;quantidade_baixados;quantidade_remetidos_ent;quantidade_remetidos_saida;quantidade_novos;quantidade_baixados_12m;quantidade_remetidos_ent_12m;quantidade_remetidos_saida_12m;quantidade_novos_12m
G2;794479002232;Conhecimento;202504;142;6;3;110;1074;1118;81;382
G2;794479002232;Conhecimento;202505;101;4;20;68;1115;1009;98;442
G2;794479002232;Execução Judicial;202505;1;0;0;0;1;0;0;0
G2;794479002232;Execução Judicial;202506;0;0;0;0;1;0;0;0
G2;794479002232;Conhecimento;202506;103;5;10;70;1146;915;95;507
G2;794479002232;Conhecimento;202507;134;7;16;160;1227;753;108;659
G2;794479002232;Conhecimento;202508;48;5;15;78;1168;610;109;732
G2;794479002232;Conhecimento;202509;63;3;23;89;1196;459;132;815
G2;794479002232;Conhecimento;202510;47;1;5;75;1153;352;132;879
G2;794479002232;Conhecimento;202511;48;2;8;99;1113;269;133;967
G2;794479002232;Execução Judicial;202512;0;1;0;0;1;1;0;0
G2;794479002232;Conhecimento;202512;15;2;3;72;1066;179;127;1026
G2;794479002232;Execução Judicial;202601;0;0;0;0;1;1;0;0
G2;794479002232;Conhecimento;202601;3;7;2;43;1030;77;114;1068
G2;794479002232;Execução Judicial;202602;0;0;0;0;1;1;0;0
G2;794479002232;Conhecimento;202602;129;3;16;81;911;57;126;1052
G2;794479002232;Execução Judicial;202603;0;0;0;0;1;1;0;0
G2;794479002232;Conhecimento;202603;64;5;60;109;897;50;181;1054
G2;794479002232;Execução Judicial;202604;0;0;0;0;1;1;0;0
G2;794479002232;Conhecimento;202604;85;8;39;112;840;52;217;1056
G2;794479002232;Conhecimento;202605;98;2;21;90;837;50;218;1078
G2;794479002232;Execução Judicial;202605;0;0;0;0;0;1;0;0
G2;794479002232;Conhecimento;202606;98;5;13;63;832;50;221;1071
G2;794479002232;Execução Judicial;202606;0;0;0;0;0;1;0;0
G2;794479011038;Conhecimento;202509;0;0;0;1;0;0;0;1
G2;794479011038;Conhecimento;202510;1;0;0;3;1;0;0;4
G2;794479011038;Conhecimento;202511;0;0;3;3;1;0;3;7
G2;794479011038;Conhecimento;202512;0;1;2;12;1;1;5;19
G2;794479011038;Conhecimento;202601;0;0;0;1;1;1;5;20
G2;794479011038;Conhecimento;202602;2;1;0;23;3;2;5;43
G2;794479011038;Conhecimento;202603;4;0;0;23;7;2;5;66
G2;794479011038;Conhecimento;202604;2;0;2;40;9;2;7;106
G2;794479011038;Execução Judicial;202604;1;0;0;1;1;0;0;1
G2;794479011038;Conhecimento;202605;3;2;0;17;12;4;7;123
G2;794479011038;Conhecimento;202606;4;0;0;45;16;4;7;168
G2;810039000004;Conhecimento;202301;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202302;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202303;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202304;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202305;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202306;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202307;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202308;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202309;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202310;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202311;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202312;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202401;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202402;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202403;0;0;0;0;0;0;0;0
G2;810039000004;Conhecimento;202404;1;0;0;0;1;0;0;0
G2;816059000040;Conhecimento;202301;0;0;0;0;0;0;0;0
G2;816059000040;Conhecimento;202302;0;0;0;0;0;0;0;0
G2;816059000040;Conhecimento;202303;0;0;0;0;0;0;0;0
G2;816059000040;Conhecimento;202304;1;0;1;0;1;0;1;0
G2;816059000040;Conhecimento;202307;0;0;0;2;1;0;1;2
G2;816059000040;Conhecimento;202308;0;0;0;4;1;0;1;6
G2;816059000040;Conhecimento;202309;0;1;0;2;1;1;1;8
G2;816059000040;Conhecimento;202310;1;0;0;2;2;1;1;10
G2;816059000040;Conhecimento;202311;0;0;0;2;2;1;1;12
G2;816059000040;Conhecimento;202312;0;0;0;1;2;1;1;13
G2;816059000040;Conhecimento;202401;0;0;0;0;2;1;1;13
G2;816059000040;Conhecimento;202402;1;0;0;1;3;1;1;14
G2;816059000040;Conhecimento;202403;1;0;0;0;4;1;1;14
G2;816059000040;Conhecimento;202404;5;0;0;1;8;1;0;15
G2;816059000040;Conhecimento;202405;0;0;1;1;8;1;1;16
G2;816059000040;Conhecimento;202406;3;0;0;0;11;1;1;16
G2;816059000040;Conhecimento;202407;0;0;0;1;11;1;1;15
G2;816059000040;Conhecimento;202408;0;0;0;0;11;1;1;11
G2;816059000040;Conhecimento;202409;2;0;1;0;13;0;2;9
G2;816059000040;Conhecimento;202410;0;0;1;1;12;0;3;8
G2;816059000040;Conhecimento;202411;1;0;0;0;13;0;3;6
G2;816059000040;Conhecimento;202412;0;0;0;0;13;0;3;5
G2;816059000040;Conhecimento;202501;0;0;0;0;13;0;3;5
G2;816059000040;Conhecimento;202502;0;0;0;0;12;0;3;4
G2;816059000040;Conhecimento;202503;0;0;0;0;11;0;3;4
G2;816059000040;Conhecimento;202504;0;0;0;0;6;0;3;3
G2;816059000040;Conhecimento;202505;0;0;0;0;6;0;2;2
G2;816059000040;Conhecimento;202506;0;0;0;0;3;0;2;2
G2;816059000040;Conhecimento;202507;2;0;0;0;5;0;2;1
G2;818369060001;Conhecimento;202301;0;0;0;0;0;0;0;0
G2;818369060001;Conhecimento;202302;0;0;0;0;0;0;0;0
G2;818369060001;Conhecimento;202303;6;0;0;0;6;0;0;0
G2;818369060001;Conhecimento;202304;2;0;0;1;8;0;0;1
G2;818369060001;Conhecimento;202305;0;0;0;0;8;0;0;1
G2;818369060001;Conhecimento;202306;2;0;0;1;10;0;0;2
G2;818369060001;Conhecimento;202307;0;0;0;0;10;0;0;2
G2;818369060001;Conhecimento;202308;0;0;1;0;10;0;1;2
G2;818369060001;Conhecimento;202309;5;0;0;1;15;0;1;3
G2;818369060001;Conhecimento;202310;0;0;0;0;15;0;1;3
G2;818369060001;Conhecimento;202311;0;0;0;0;15;0;1;3
G2;818369060001;Conhecimento;202312;0;0;0;0;15;0;1;3
G2;818369060001;Conhecimento;202401;0;0;0;0;15;0;1;3
G2;818369060001;Conhecimento;202402;3;0;0;0;18;0;1;3
G2;818369060001;Conhecimento;202403;0;0;0;0;12;0;1;3
G2;818369060001;Conhecimento;202404;2;0;0;0;12;0;1;2
G2;818369060001;Conhecimento;202405;1;0;0;0;13;0;1;2
G2;818369060001;Conhecimento;202406;0;0;0;0;11;0;1;1
G2;818369060001;Conhecimento;202407;1;0;0;0;12;0;1;1
G2;818369060001;Conhecimento;202408;0;1;0;0;12;1;0;1
G2;818369060001;Conhecimento;202409;0;0;0;0;7;1;0;0
G2;818369060001;Conhecimento;202410;0;0;0;0;7;1;0;0
G2;818369060001;Conhecimento;202411;0;0;0;0;7;1;0;0
G2;818369060001;Conhecimento;202412;0;0;0;0;7;1;0;0
G2;818369060001;Conhecimento;202501;0;1;0;0;7;2;0;0
G2;818369060001;Conhecimento;202502;0;1;0;0;4;3;0;0
G2;818369060001;Conhecimento;202503;0;0;0;0;4;3;0;0
G2;818369060001;Conhecimento;202504;0;0;0;0;2;3;0;0
G2;818369060001;Conhecimento;202505;0;2;0;0;1;5;0;0
G2;818369060001;Conhecimento;202506;0;1;0;0;1;6;0;0
G2;818369060001;Conhecimento;202507;4;0;1;0;4;6;1;0
G2;818369060001;Conhecimento;202508;0;0;0;0;4;5;1;0
G2;818369060001;Conhecimento;202509;0;0;0;0;4;5;1;0
G2;818369060001;Conhecimento;202510;0;0;0;0;4;5;1;0
G2;818369060001;Conhecimento;202511;0;0;0;0;4;5;1;0
G2;818369060001;Conhecimento;202512;2;0;0;0;6;5;1;0
G2;818369060001;Conhecimento;202601;0;0;0;0;6;4;1;0
G2;818369060001;Conhecimento;202602;0;0;0;0;6;3;1;0
G2;818369060001;Conhecimento;202603;1;0;0;0;7;3;1;0
G2;880159002272;Conhecimento;202307;0;0;0;7;0;0;0;7
G2;880159002272;Conhecimento;202308;0;0;0;6;0;0;0;13
G2;880159002272;Conhecimento;202309;0;0;0;0;0;0;0;13
G2;880159002272;Conhecimento;202310;0;0;0;0;0;0;0;13
G2;880159002272;Conhecimento;202311;0;0;0;1;0;0;0;14
G2;880159002272;Conhecimento;202312;0;7;3;60;0;7;3;74
G2;880159002272;Conhecimento;202401;0;15;3;74;0;22;6;148
G2;880159002272;Conhecimento;202402;1;7;1;66;1;29;7;214
G2;880159002272;Conhecimento;202403;19;13;7;78;20;42;14;292
G2;880159002272;Conhecimento;202404;20;4;13;72;40;46;27;364
G2;880159002272;Conhecimento;202405;35;7;4;96;75;53;31;460
G2;880159002272;Conhecimento;202406;45;5;4;99;120;58;35;559
G2;880159002272;Conhecimento;202407;74;5;18;192;194;63;53;744
G2;880159002272;Conhecimento;202408;64;9;16;166;258;72;69;904
G2;880159002272;Conhecimento;202409;85;4;18;151;343;76;87;1055
G2;880159002272;Conhecimento;202410;88;0;16;132;431;76;103;1187
G2;880159002272;Conhecimento;202411;33;4;8;78;464;80;111;1264
G2;880159002272;Conhecimento;202412;84;1;16;99;548;74;124;1303
G2;880159002272;Conhecimento;202501;68;5;23;72;616;64;144;1301
G2;880159002272;Conhecimento;202502;209;7;8;8;824;64;151;1243
G2;880159002272;Conhecimento;202503;196;14;30;8;1001;65;174;1173
G2;880159002272;Conhecimento;202504;81;1;31;4;1062;62;192;1105
G2;880159002272;Conhecimento;202505;63;0;20;1;1090;55;208;1010
G2;880159002272;Conhecimento;202506;42;1;4;2;1087;51;208;913
G2;880159002272;Conhecimento;202507;32;2;7;2;1045;48;197;723
G2;880159002272;Conhecimento;202508;17;0;4;2;998;39;185;559
G2;880159002272;Conhecimento;202509;11;2;8;9;924;37;175;417
G2;880159002272;Conhecimento;202510;8;0;2;3;844;37;161;288
G2;880159002272;Conhecimento;202511;24;1;5;1;835;34;158;211
G2;880159002272;Conhecimento;202512;6;0;3;1;757;33;145;113
G2;880159002272;Conhecimento;202601;0;1;3;3;689;29;125;44
G2;880159002272;Conhecimento;202602;5;0;0;2;485;22;117;38
G2;880159002272;Conhecimento;202603;1;0;1;3;290;8;88;33
G2;880159002272;Conhecimento;202604;4;3;2;2;213;10;59;31
G2;880159002272;Conhecimento;202605;2;0;0;4;152;10;39;34
G2;880159002272;Conhecimento;202606;3;1;2;2;113;10;37;34
G2;903359002294;Conhecimento;202301;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202302;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202303;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202304;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202305;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202306;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202307;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202308;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202309;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202310;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202311;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202312;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202401;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202402;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202403;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202404;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202405;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202406;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202407;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202408;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202409;0;0;0;8;0;0;0;8
G2;903359002294;Conhecimento;202410;0;0;0;185;0;0;0;193
G2;903359002294;Conhecimento;202411;0;4;4;217;0;4;4;410
G2;903359002294;Conhecimento;202412;9;5;6;138;9;9;10;548
G2;903359002294;Conhecimento;202501;19;5;28;63;28;14;38;611
G2;903359002294;Conhecimento;202502;46;7;3;125;74;21;41;736
G2;903359002294;Conhecimento;202503;45;10;18;99;119;31;59;835
G2;903359002294;Conhecimento;202504;68;4;26;119;187;35;85;954
G2;903359002294;Conhecimento;202505;89;8;39;104;276;43;124;1058
G2;903359002294;Conhecimento;202506;86;2;46;141;362;45;170;1199
G2;903359002294;Conhecimento;202507;126;2;32;188;488;47;202;1387
G2;903359002294;Conhecimento;202508;74;7;40;83;562;54;242;1470
G2;903359002294;Conhecimento;202509;89;8;34;116;651;62;276;1578
G2;903359002294;Conhecimento;202510;107;4;29;134;758;66;305;1527
G2;903359002294;Conhecimento;202511;89;4;4;87;847;66;305;1397
G2;903359002294;Conhecimento;202512;90;6;31;116;928;67;330;1375
G2;903359002294;Execução Judicial;202512;0;0;0;0;0;0;0;0
G2;903359002294;Execução Judicial;202601;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202601;30;4;14;52;939;66;316;1364
G2;903359002294;Conhecimento;202602;121;5;26;98;1014;64;339;1337
G2;903359002294;Execução Judicial;202602;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202603;117;26;33;137;1086;80;354;1375
G2;903359002294;Execução Judicial;202603;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202604;127;4;25;112;1145;80;353;1368
G2;903359002294;Execução Judicial;202604;0;0;0;0;0;0;0;0
G2;903359002294;Execução Judicial;202605;0;0;0;0;0;0;0;0
G2;903359002294;Conhecimento;202605;171;3;42;131;1227;75;356;1395
G2;903359002294;Conhecimento;202606;65;1;10;82;1206;74;320;1336
G2;903359002294;Execução Judicial;202606;0;0;0;0;0;0;0;0
JE;116740030001;Conhecimento;202304;0;0;0;1;0;0;0;1
JE;116740030001;Conhecimento;202308;0;0;1;0;0;0;1;1
JE;116740030001;Conhecimento;202406;0;0;1;1;0;0;2;1
JE;116740030001;Conhecimento;202407;0;0;0;1;0;0;2;2
JE;116740030001;Conhecimento;202408;0;1;1;0;0;1;2;2
JE;116740030003;Execução Judicial;202301;5;0;0;5;5;0;0;5
JE;116740030003;Execução de Título Extrajudicial;202301;1;0;0;7;1;0;0;7
JE;116740030003;Conhecimento;202301;8;0;0;39;8;0;0;39
JE;116740030003;Execução de Título Extrajudicial;202302;0;0;0;5;1;0;0;12
JE;116740030003;Conhecimento;202302;4;0;0;30;12;0;0;69
JE;116740030003;Execução Judicial;202302;1;0;0;4;6;0;0;9
JE;116740030003;Execução Judicial;202303;8;0;0;10;14;0;0;19
JE;116740030003;Conhecimento;202303;12;0;1;23;24;0;1;92
JE;116740030003;Execução de Título Extrajudicial;202303;0;0;0;2;1;0;0;14
JE;116740030003;Conhecimento;202304;10;0;0;11;34;0;1;103
JE;116740030003;Execução de Título Extrajudicial;202304;1;0;0;3;2;0;0;17
JE;116740030003;Execução Judicial;202304;1;0;0;4;15;0;0;23
JE;116740030003;Execução de Título Extrajudicial;202305;0;0;0;8;2;0;0;25
JE;116740030003;Conhecimento;202305;6;0;0;36;40;0;1;139
JE;116740030003;Execução Judicial;202305;3;0;0;6;18;0;0;29
JE;116740030003;Execução de Título Extrajudicial;202306;2;0;0;5;4;0;0;30
JE;116740030003;Conhecimento;202306;17;0;0;37;57;0;1;176
JE;116740030003;Execução Judicial;202306;2;0;0;4;20;0;0;33
JE;116740030003;Execução Judicial;202307;1;0;0;10;21;0;0;43
JE;116740030003;Execução de Título Extrajudicial;202307;0;0;0;5;4;0;0;35
JE;116740030003;Conhecimento;202307;17;0;0;25;74;0;1;201
JE;116740030003;Conhecimento;202308;13;1;0;26;87;1;1;227
JE;116740030003;Execução Judicial;202308;0;0;0;6;21;0;0;49
JE;116740030003;Execução de Título Extrajudicial;202308;0;0;0;0;4;0;0;35
JE;116740030003;Execução Judicial;202309;4;0;0;4;25;0;0;53
JE;116740030003;Execução de Título Extrajudicial;202309;3;0;0;2;7;0;0;37
JE;116740030003;Conhecimento;202309;15;0;0;38;102;1;1;265
JE;116740030003;Conhecimento;202310;49;0;0;25;151;1;1;290
JE;116740030003;Execução de Título Extrajudicial;202310;2;0;0;0;9;0;0;37
JE;116740030003;Execução Judicial;202310;7;0;0;9;32;0;0;62
JE;116740030003;Execução de Título Extrajudicial;202311;2;0;0;0;11;0;0;37
JE;116740030003;Execução Judicial;202311;10;0;0;13;42;0;0;75
JE;116740030003;Conhecimento;202311;46;1;2;35;197;2;3;325
JE;116740030003;Conhecimento;202312;40;1;2;21;237;3;5;346
JE;116740030003;Execução Judicial;202312;9;0;0;14;51;0;0;89
JE;116740030003;Execução de Título Extrajudicial;202312;3;0;0;0;14;0;0;37
JE;116740030003;Execução Judicial;202401;5;0;0;6;51;0;0;90
JE;116740030003;Execução de Título Extrajudicial;202401;1;0;0;1;14;0;0;31
JE;116740030003;Conhecimento;202401;21;0;0;15;250;3;5;322
JE;116740030003;Execução de Título Extrajudicial;202402;1;0;0;0;15;0;0;26
JE;116740030003;Conhecimento;202402;51;0;0;26;297;3;5;318
JE;116740030003;Execução Judicial;202402;13;0;0;6;63;0;0;92
JE;116740030003;Execução de Título Extrajudicial;202403;1;0;0;1;16;0;0;25
JE;116740030003;Conhecimento;202403;23;0;0;16;308;3;4;311
JE;116740030003;Execução Judicial;202403;8;0;0;4;63;0;0;86
JE;116740030003;Execução Judicial;202404;13;0;0;10;75;0;0;92
JE;116740030003;Execução de Título Extrajudicial;202404;4;0;0;6;19;0;0;28
JE;116740030003;Conhecimento;202404;49;1;1;41;347;4;5;341
JE;116740030003;Execução Judicial;202405;12;0;0;3;84;0;0;89
JE;116740030003;Conhecimento;202405;25;0;1;20;366;4;6;325
JE;116740030003;Execução de Título Extrajudicial;202405;5;0;0;3;24;0;0;23
JE;116740030003;Execução de Título Extrajudicial;202406;2;0;0;0;24;0;0;18
JE;116740030003;Conhecimento;202406;40;2;1;42;389;6;7;330
JE;116740030003;Execução Judicial;202406;14;0;1;12;96;0;1;97
JE;116740030003;Conhecimento;202407;53;0;0;38;425;6;7;343
JE;116740030003;Execução Judicial;202407;11;0;0;21;106;0;1;108
JE;116740030003;Execução de Título Extrajudicial;202407;5;0;0;0;29;0;0;13
JE;116740030003;Execução Judicial;202408;9;0;0;4;115;0;1;106
JE;116740030003;Conhecimento;202408;22;0;0;21;434;5;7;338
JE;116740030003;Execução de Título Extrajudicial;202408;2;0;0;0;31;0;0;13
JE;116740030003;Conhecimento;202409;39;0;0;34;458;5;7;334
JE;116740030003;Execução Judicial;202409;20;0;0;12;131;0;1;114
JE;116740030003;Execução de Título Extrajudicial;202409;4;0;0;7;32;0;0;18
JE;116740030003;Execução Judicial;202410;21;0;0;18;145;0;1;123
JE;116740030003;Conhecimento;202410;30;1;0;46;439;6;7;355
JE;116740030003;Execução de Título Extrajudicial;202410;3;0;0;2;33;0;0;20
JE;116740030003;Conhecimento;202411;29;1;0;22;422;6;5;342
JE;116740030003;Execução de Título Extrajudicial;202411;3;0;0;1;34;0;0;21
JE;116740030003;Execução Judicial;202411;11;0;0;8;146;0;1;118
JE;116740030003;Execução Judicial;202412;10;0;0;7;147;0;1;111
JE;116740030003;Execução de Título Extrajudicial;202412;0;0;0;1;31;0;0;22
JE;116740030003;Conhecimento;202412;20;0;1;24;402;5;4;345
JE;116740030003;Execução de Título Extrajudicial;202501;0;0;0;3;30;0;0;24
JE;116740030003;Conhecimento;202501;32;0;0;30;413;5;4;360
JE;116740030003;Execução Judicial;202501;8;0;0;19;150;0;1;124
JE;116740030003;Execução Judicial;202502;10;0;0;6;147;0;1;124
JE;116740030003;Conhecimento;202502;42;0;0;27;404;5;4;361
JE;116740030003;Execução de Título Extrajudicial;202502;1;0;0;1;30;0;0;25
JE;116740030003;Execução Judicial;202503;8;0;0;10;147;0;1;130
JE;116740030003;Execução de Título Extrajudicial;202503;0;0;0;0;29;0;0;24
JE;116740030003;Conhecimento;202503;29;0;0;40;410;5;4;385
JE;116740030003;Conhecimento;202504;36;0;0;29;397;4;3;373
JE;116740030003;Execução de Título Extrajudicial;202504;5;0;0;0;30;0;0;18
JE;116740030003;Execução Judicial;202504;11;0;0;10;145;0;1;130
JE;116740030003;Conhecimento;202505;37;0;0;29;409;4;2;382
JE;116740030003;Execução Judicial;202505;7;0;0;18;140;0;1;145
JE;116740030003;Execução de Título Extrajudicial;202505;0;0;0;1;25;0;0;16
JE;116740030003;Execução de Título Extrajudicial;202506;0;0;0;1;23;0;0;17
JE;116740030003;Conhecimento;202506;25;0;0;13;394;2;1;353
JE;116740030003;Execução Judicial;202506;9;0;0;8;135;0;0;141
JE;116740030003;Conhecimento;202507;24;0;0;22;365;2;1;337
JE;116740030003;Execução Judicial;202507;11;0;0;13;135;0;0;133
JE;116740030003;Execução de Título Extrajudicial;202507;5;0;0;2;23;0;0;19
JE;116740030003;Execução Judicial;202508;12;0;0;8;138;0;0;137
JE;116740030003;Conhecimento;202508;27;0;0;26;370;2;1;342
JE;116740030003;Execução de Título Extrajudicial;202508;0;0;0;0;21;0;0;19
JE;116740030003;Execução de Título Extrajudicial;202509;4;0;0;1;21;0;0;13
JE;116740030003;Conhecimento;202509;50;0;0;25;381;2;1;333
JE;116740030003;Execução Judicial;202509;15;0;0;6;133;0;0;131
JE;116740030003;Conhecimento;202510;24;0;0;24;375;1;1;311
JE;116740030003;Execução de Título Extrajudicial;202510;1;0;0;0;19;0;0;11
JE;116740030003;Execução Judicial;202510;8;0;0;1;120;0;0;114
JE;116740030003;Conhecimento;202511;39;0;0;17;385;0;1;306
JE;116740030003;Execução de Título Extrajudicial;202511;6;0;0;0;22;0;0;10
JE;116740030003;Execução Judicial;202511;38;1;1;12;147;1;1;118
JE;116740030003;Execução de Título Extrajudicial;202512;2;0;0;1;24;0;0;10
JE;116740030003;Conhecimento;202512;20;0;0;16;385;0;0;298
JE;116740030003;Execução Judicial;202512;17;0;0;4;154;1;1;115
JE;116740030003;Execução Judicial;202601;5;0;0;3;151;1;1;99
JE;116740030003;Conhecimento;202601;15;0;0;30;368;0;0;298
JE;116740030003;Execução de Título Extrajudicial;202601;2;0;0;4;26;0;0;11
JE;116740030003;Execução Judicial;202602;8;0;0;5;149;1;1;98
JE;116740030003;Conhecimento;202602;22;0;0;25;348;0;0;296
JE;116740030003;Execução de Título Extrajudicial;202602;0;0;0;0;25;0;0;10
JE;116740030003;Execução Judicial;202603;7;0;0;11;148;1;1;99
JE;116740030003;Execução de Título Extrajudicial;202603;1;0;0;7;26;0;0;17
JE;116740030003;Conhecimento;202603;37;0;0;28;356;0;0;284
JE;116740030003;Conhecimento;202604;17;1;0;21;337;1;0;276
JE;116740030003;Execução de Título Extrajudicial;202604;2;0;0;4;23;0;0;21
JE;116740030003;Execução Judicial;202604;1;0;0;4;138;1;1;93
JE;116740030003;Conhecimento;202605;22;1;0;21;322;2;0;268
JE;116740030003;Execução de Título Extrajudicial;202605;1;0;0;1;24;0;0;21
JE;116740030003;Execução Judicial;202605;7;0;0;7;138;1;1;82
JE;116740030003;Execução de Título Extrajudicial;202606;1;0;0;2;25;0;0;22
JE;116740030003;Conhecimento;202606;25;0;0;12;322;2;0;267
JE;116740030003;Execução Judicial;202606;4;0;0;10;133;1;1;84
JE;116740030007;Conhecimento;202301;0;0;0;0;0;0;0;0
JE;116740030007;Execução Judicial;202301;0;0;0;4;0;0;0;4
JE;116740030007;Conhecimento;202302;0;0;0;2;0;0;0;2
JE;116740030007;Execução Judicial;202302;0;0;0;10;0;0;0;14
JE;116740030007;Execução Judicial;202303;6;0;0;3;6;0;0;17
JE;116740030007;Conhecimento;202303;0;1;0;1;0;1;0;3
JE;116740030007;Conhecimento;202304;2;0;0;0;2;1;0;3
JE;116740030007;Execução Judicial;202304;18;0;0;1;24;0;0;18
JE;116740030007;Execução Judicial;202305;2;0;0;1;26;0;0;19
JE;116740030007;Conhecimento;202305;1;0;0;5;3;1;0;8
JE;116740030007;Conhecimento;202306;2;0;0;4;5;1;0;12
JE;116740030007;Execução Judicial;202306;4;0;0;1;30;0;0;20
